rowID,NewID,Group,Family,Genus,Species,subsp/var/f/hybrid,subsp. Name,Cleaned family,Cleaned genus,Cleaned species,Cleaned binomial,Phylocom,Plant organ,Developmental stage,Growth form,Natural / Greenhouse,"Mega-, meso-, micro-, nanophanerophyte",Height max (m),Height actual (m),P50 (MPa),P12 (MPa),P88 (MPa),P88-P12,Slope,Curve,Equation,P50 method,Ks (kg m-1 MPa-1 s-1),KL (kg m-1 MPa-1 s-1),?p min predawn (MPa),?p min midday (MPa),Huber value,Sapwood capacitance  (kg m-3 MPa-1),Av. tracheid length (?m),Av. vessel length (cm),Max vessel length (cm),Av. conduit diameter (?m),dh mean hydraulic diameter (?m),Conduit density per mm2,Vulnerability index sensu Carlquist (vessel diamter / vessel frequency),Vessel grouping index,Ac (intervessel contact fraction),Interconduit pit size (?m),Outer pit aperture diameter (?m),Aperture/pit size,Pit membrane thickness (nm),Torus diameter (?m),Torus/aperture,Torus thickness (nm),Vestures,Fp (pit fraction),Ap (interconduit pit (membrane) area mm2),Porosity,Perforation plates,Ground tissue,Vasicentric tracheids,Vessel groupings,MOR,EI,MOE,t (interconduit cell wall thickness; ?m),(t/b)2,? (g/cm3),SLA (cm2 g-1),Total stomata density,Stomatal index,Gs (mol m-2 s-1),Phenology,Phenology2,Amax (micromol/m2/s),?13C,TLP (MPa),Location,Country,Latitude,Longitude,Provenance Latitude,Provenance Longitude,Altitude (m),Altitude provenance (m),"MAP (mean annual precipitation, mm)","MAT (mean annual temperature,  C°)",Evapotranspiration,De Martonne's aridity index (= P/T+10),Biome,Reference,Contributor name,Notes,ELEVsource (m),Site,LATnew,LONnew,Country,site name,Location,ELEVbest,MATbest,PPTbest,RHav,SUNav,FRSsum,MATjan,MATfeb,MATmar,MATapr,MATmay,MATjun,MATjul,MATaug,MATsep,MAToct,MATnov,MATdec,PPTjan,PPTfeb,PPTmar,PPTapr,PPTmay,PPTjun,PPTjul,PPTaug,PPTsep,PPToct,PPTnov,PPTdec,RHjan,RHfeb,RHmar,RHapr,RHmay,RHjun,RHjul,RHaug,RHsep,RHoct,RHnov,RHdec,SUNjan,SUNfeb,SUNmar,SUNapr,SUNmay,SUNjun,SUNjul,SUNaug,SUNsep,SUNoct,SUNnov,SUNdec,FRSjan,FRSfeb,FRSmar,FRSapr,FRSmay,FRSjun,FRSjul,FRSaug,FRSsep,FRSoct,FRSnov,FRSdec,ELEVsource (m),ELEVcru,ELEVwc,PPTsource (mm),PPTcru,PPTwc,MATsource (C°),MATcru,MATwc,MATcalc,redone,Ref_latCRU,Ref_lonCRU,LATold,LONold,comment,comm2,avg annual AI,avg annual AI2,avg annual PET (mm / yr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,614,Angiosperm,Ericaceae,Arctostaphylos,glauca,,,Ericaceae,Arctostaphylos,glauca,Arctostaphylos glauca,arctostaphylos_glauca,S,A,S,N,4,,,-4.67,,,,,O,P,DH,1.03,,,-5.6,,,,,30,26.6,35.08,,,1.64,,,,,,,,,non-vestured,,,semi-ring-porous,scalariform,fibres,yes,sol + RM,221.85,,9454,,0.026,0.6483,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.33' N,118° 39.29' W,,,510,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,510,202,34.089,-118.655,USA,USA_Ca_SantaMonica_6,"Santa Monica Mountains of Southern California, Chaparral",510,16.0,380,68.2,71.3,26.7,10.7,11.7,11.6,13.5,15.8,18.7,22.6,22.9,21.1,18.1,13.7,11.2,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,510,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,615,Angiosperm,Rhamnaceae,Ceanothus,crassifolius,,,Rhamnaceae,Ceanothus,crassifolius,Ceanothus crassifolius,ceanothus_crassifolius,S,A,S,N,3,,,-7.3,,,,,O,P,CE,1.48,,,-6,,,,,66,27.83,34.62,,,,0.101,,,,529,,,,non-vestured,0.044178643,0.059340026,semi-ring-porous,simple,fibres,yes,clusters,221.8,,10766,,0.022,0.6496,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.04' N,118° 42.21' W,,,180,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,180,204,34.084,-118.704,USA,USA_Ca_SantaMonica_8,"Santa Monica Mountains of Southern California, Chaparral",180,16.6,380,69.0,71.0,27.1,12.7,13.3,13.4,14.7,16.3,18.6,21.1,21.6,20.7,18.6,15.2,12.9,83,80,61,24,3,1,0,3,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,180,313,179,380,380,450,,16.0,16.6,,,34.083,-118.750,,,scale WC,WC,0.364,0.307,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,616,Angiosperm,Rhamnaceae,Ceanothus,cuneatus,,,Rhamnaceae,Ceanothus,cuneatus,Ceanothus cuneatus,ceanothus_cuneatus,S,A,S,N,3,,,-9.54,,,,,O,P,CE,1.34,,,-7.3,,,,,23,21.25,27.13,,,,,,,,546,,,,non-vestured,,,semi-ring-porous,simple,fibres,yes,clusters,278,,10077,,0.051,0.6789,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.85' N,118° 39.19' W,,,340,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,340,198,34.098,-118.653,USA,USA_Ca_SantaMonica_2,"Santa Monica Mountains of Southern California, Chaparral",340,16.4,380,68.2,71.3,26.7,12.1,12.8,13.0,14.5,16.4,19.0,21.6,22.1,21.0,18.5,14.7,12.1,87,71,56,34,6,2,2,3,6,8,53,53,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,340,351,385,380,388,516,,16.4,16.3,,,34.083,-118.583,,,scale CRU,cru,0.404,0.298,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,617,Angiosperm,Rhamnaceae,Ceanothus,leucodermis,,,Rhamnaceae,Ceanothus,leucodermis,Ceanothus leucodermis,ceanothus_leucodermis,S,A,S,N,3,,,-4.7,,,,,O,P,CE,1.31,,,-2.6,,,,5.3,45,25.62,33.92,,,3.73,0.334593,,,,388,,,,non-vestured,0.168855802,0.770362309,semi-ring-porous,simple,fibres,yes,clusters,166.2,,8777,,0.031,0.5809,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.05' N,118° 39.08' W,,,660,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,660,191,34.084,-118.651,USA,USA_Ca_SantaMonica_10,"Santa Monica Mountains of Southern California, Chaparral",660,15.1,380,68.2,71.3,26.7,9.8,10.8,10.7,12.6,14.9,17.8,21.7,22.0,20.2,17.2,12.8,10.3,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,660,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,618,Angiosperm,Rhamnaceae,Ceanothus,megacarpus,,,Rhamnaceae,Ceanothus,megacarpus,Ceanothus megacarpus,ceanothus_megacarpus,S,A,S,N,3,,,-10.97,,,,,O,P,CE,1.06,,,-8.5,,,,,47.2,25.19,30.79,,,,,,,,,,,,non-vestured,,,semi-ring-porous,simple,fibres,yes,clusters,258.14,,11115,,0.058,0.6785,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 2.37' N,118° 42.07' W,,,90,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,90,193,34.040,-118.701,USA,USA_Ca_SantaMonica_12,"Santa Monica Mountains of Southern California, Chaparral",90,16.5,380,69.0,71.0,27.1,13.1,13.5,13.8,15.0,16.2,17.9,20.0,20.7,20.2,18.4,15.5,13.3,84,81,60,25,3,1,0,2,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,90,313,62,380,380,380,,16.0,16.7,,,34.083,-118.750,,,scale WC,WC,0.332,0.319,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,619,Angiosperm,Rhamnaceae,Ceanothus,oliganthus,,,Rhamnaceae,Ceanothus,oliganthus,Ceanothus oliganthus,ceanothus_oliganthus,S,A,S,N,3,,,-6.16,,,,,O,P,CE,1.64,,,-5.27,,,,,62,26.46,34.91,,,,,,,,300,,,,non-vestured,,,semi-ring-porous,simple,fibres,yes,clusters,191.09,,9159,,0.042,0.5633,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.05' N,118° 39.08' W,,,660,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,660,191,34.084,-118.651,USA,USA_Ca_SantaMonica_10,"Santa Monica Mountains of Southern California, Chaparral",660,15.1,380,68.2,71.3,26.7,9.8,10.8,10.7,12.6,14.9,17.8,21.7,22.0,20.2,17.2,12.8,10.3,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,660,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,620,Angiosperm,Rhamnaceae,Ceanothus,spinosus,,,Rhamnaceae,Ceanothus,spinosus,Ceanothus spinosus,ceanothus_spinosus,S,A,S,N,3,,,-7.22,,,,,O,P,CE,1.52,,,-6.2,,,,,30,26.68,34.56,,,,,,,,,,,,non-vestured,,,semi-ring-porous,simple,fibres,yes,clusters,222.16,,10184,,0.04,0.6158,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 2.37' N,118° 42.07' W,,,90,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,90,193,34.040,-118.701,USA,USA_Ca_SantaMonica_12,"Santa Monica Mountains of Southern California, Chaparral",90,16.5,380,69.0,71.0,27.1,13.1,13.5,13.8,15.0,16.2,17.9,20.0,20.7,20.2,18.4,15.5,13.3,84,81,60,25,3,1,0,2,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,90,313,62,380,380,380,,16.0,16.7,,,34.083,-118.750,,,scale WC,WC,0.332,0.319,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,621,Angiosperm,Rosaceae,Cercocarpus,betuloides,,,Rosaceae,Cercocarpus,betuloides,Cercocarpus betuloides,cercocarpus_betuloides,S,A,S,N,3,,,-7.46,,,,,S,P,DH,2.04,,,-6.8,,,,,104,33.94,45.85,,,,,,,,,,,,non-vestured,,,semi-ring-porous,simple,tracheids,no,sol,328,,14999,,0.024,0.7782,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.33' N,118° 39.29' W,,,510,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,510,202,34.089,-118.655,USA,USA_Ca_SantaMonica_6,"Santa Monica Mountains of Southern California, Chaparral",510,16.0,380,68.2,71.3,26.7,10.7,11.7,11.6,13.5,15.8,18.7,22.6,22.9,21.1,18.1,13.7,11.2,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,510,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,622,Angiosperm,Ericaceae,Comarostaphylis,diversifolia,,,Ericaceae,Comarostaphylis,diversifolia,Comarostaphylis diversifolia,comarostaphylis_diversifolia,S,A,S,N,3,,,-5.61,,,,,O,P,CE,1.54,,,-6.51,,,,,26.7,21.93,26.15,,,1.08,,,,,,,,,non-vestured,,,,scalariform,fibres,yes,sol + RM,243.4,,9921,,0.028,0.6662,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 4.05' N,118° 43.15' W,,,480,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,480,194,34.068,-118.719,USA,USA_Ca_SantaMonica_13,"Santa Monica Mountains of Southern California, Chaparral",480,15.9,380,69.0,71.0,27.1,10.9,11.7,11.8,13.5,15.6,18.4,22.2,22.5,20.8,18.1,13.9,11.4,79,74,61,26,5,1,0,2,7,9,61,56,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,480,313,540,380,380,545,,16.0,15.5,,,34.083,-118.750,,,scale WC,WC,0.435,0.305,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,623,Angiosperm,Garryaceae,Garrya,veatchii,,,Garryaceae,Garrya,veatchii,Garrya veatchii,garrya_veatchii,S,A,S,N,3,,,-6.02,,,,,S,P,CE,1.47,,,,,,,,35,28.4,32.89,,,1.08,,,,,,,,,non-vestured,,,,scalariform,tracheids,no,sol,229,,9927,,0.03,0.669,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.10' N,118° 42.48' W,,,160,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,160,195,34.085,-118.708,USA,USA_Ca_SantaMonica_14,"Santa Monica Mountains of Southern California, Chaparral",160,16.7,380,69.0,71.0,27.1,12.8,13.4,13.5,14.8,16.4,18.7,21.2,21.7,20.8,18.7,15.3,13.0,83,80,61,24,3,1,0,3,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,160,313,179,380,380,450,,16.0,16.6,,,34.083,-118.750,,,scale WC,WC,0.364,0.307,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,624,Angiosperm,Rosaceae,Heteromeles,arbutifolia,,,Rosaceae,Photinia,arbutifolia,Photinia arbutifolia,photinia_arbutifolia,S,A,S,N,3,,,-6.24,,,,,S,P,CE,2.26,,,-4.28,,,,,86,26.41,30.15,,,1.08,,,,,,,,,non-vestured,,,diffuse-porous,simple,tracheids,no,sol,238,,12245,,0.035,0.6106,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.33' N,118° 39.29' W,,,510,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,510,202,34.089,-118.655,USA,USA_Ca_SantaMonica_6,"Santa Monica Mountains of Southern California, Chaparral",510,16.0,380,68.2,71.3,26.7,10.7,11.7,11.6,13.5,15.8,18.7,22.6,22.9,21.1,18.1,13.7,11.2,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,510,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,625,Angiosperm,Anacardiaceae,Malosma,laurina,,,Anacardiaceae,Rhus,laurina,Rhus laurina,rhus_laurina,S,A,S,N,3,,,-1.57,,,,,E,P,CE,5.71,,,-1.8,,,,,92.1,52.9,68.36,,,1.4,,,,,,,,,non-vestured,,,diffuse-porous,simple,fibres,,RM,167.93,,8097,,0.019,0.462,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 2.37' N,118° 42.07' W,,,90,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,90,193,34.040,-118.701,USA,USA_Ca_SantaMonica_12,"Santa Monica Mountains of Southern California, Chaparral",90,16.5,380,69.0,71.0,27.1,13.1,13.5,13.8,15.0,16.2,17.9,20.0,20.7,20.2,18.4,15.5,13.3,84,81,60,25,3,1,0,2,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,90,313,62,380,380,380,,16.0,16.7,,,34.083,-118.750,,,scale WC,WC,0.332,0.319,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,626,Angiosperm,Rosaceae,Prunus,ilicifolia,,,Rosaceae,Prunus,ilicifolia,Prunus ilicifolia,prunus_ilicifolia,S,A,S,N,3,,,-4.39,,,,,O,P,DH,0.71,,,-2.9,,,,,22.1,26.78,32.31,,,23.2,,,,,,,,,non-vestured,,,,simple,fibres,,,177.85,,9198,,0.045,0.6782,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.04' N,118° 42.21' W,,,180,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,180,204,34.084,-118.704,USA,USA_Ca_SantaMonica_8,"Santa Monica Mountains of Southern California, Chaparral",180,16.6,380,69.0,71.0,27.1,12.7,13.3,13.4,14.7,16.3,18.6,21.1,21.6,20.7,18.6,15.2,12.9,83,80,61,24,3,1,0,3,5,8,57,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,180,313,179,380,380,450,,16.0,16.6,,,34.083,-118.750,,,scale WC,WC,0.364,0.307,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,627,Angiosperm,Fagaceae,Quercus,berberidifolia,,,Fagaceae,Quercus,berberidifolia,Quercus berberidifolia,quercus_berberidifolia,S,A,S,N,3,,,-5.1,,,,,S,P,DH,3.37,,,-5.43,,,,,160,45.3,63.36,,,,,,,,,,,,non-vestured,,,,simple,fibres,yes,,302,,13154,,0.036,0.7512,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 5.33' N,118° 39.29' W,,,510,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,510,202,34.089,-118.655,USA,USA_Ca_SantaMonica_6,"Santa Monica Mountains of Southern California, Chaparral",510,16.0,380,68.2,71.3,26.7,10.7,11.7,11.6,13.5,15.8,18.7,22.6,22.9,21.1,18.1,13.7,11.2,78,74,61,26,5,1,0,3,7,9,61,56,65.9,67.9,68.2,66.2,68.1,69.9,70.3,70.8,69.4,67.4,67.1,66.6,67,69.7,69.8,75.7,66.1,67.4,79.7,80.5,74.8,72.3,66.3,66.6,4.9,3.5,3.2,2.3,1.5,0.7,0.3,0.3,0.8,1.5,2.7,5,510,351,576,380,388,552,,16.4,15.6,,,34.083,-118.583,,,scale WC,WC,0.437,0.302,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,628,Angiosperm,Fagaceae,Quercus,wislizeni,,,Fagaceae,Quercus,wislizeni,Quercus wislizeni,quercus_wislizeni,S,A,S,N,3,,,-2.49,,,,,E,P,CE,1.88,,,-3.57,,,,,145,38.14,48.22,,,,,,,,,,,,non-vestured,,,,simple,fibres,yes,,200.85,,8642,,0.0319,0.7203,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 4.96' N,118° 45.65' W,,,610,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,610,196,34.083,-118.761,USA,USA_Ca_SantaMonica_15,"Santa Monica Mountains of Southern California, Chaparral",610,15.0,380,69.0,71.0,27.1,10.2,11.0,11.0,12.5,14.7,17.6,21.2,21.7,20.0,17.3,13.0,10.5,79,74,60,25,5,1,0,2,7,9,60,56,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,610,313,554,380,380,547,,16.0,15.4,,,34.083,-118.750,,,scale WC,WC,0.446,0.308,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,629,Angiosperm,Rhamnaceae,Rhamnus,californica,,,Rhamnaceae,Rhamnus,californica,Rhamnus californica,rhamnus_californica,S,A,S,N,3,,,-1.5,,,,,E,P,CE,1.79,,,-2.2,,,,2.31,106,29.56,33.92,,,2.95,0.287,,,,285,,,,non-vestured,0.1886,,diffuse-porous,simple,fibres,yes,clusters,148.6,,7522,,0.028,0.453,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 6.17' N,118° 41.70' W,,,220,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,220,197,34.103,-118.695,USA,USA_Ca_SantaMonica_16,"Santa Monica Mountains of Southern California, Chaparral",220,16.7,380,69.0,71.0,27.1,12.4,13.1,13.3,14.7,16.5,19.0,21.9,22.3,21.1,18.7,15.0,12.7,82,79,61,25,4,1,0,2,6,9,58,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,220,313,245,380,380,480,,16.0,16.5,,,34.083,-118.750,,,scale WC,WC,0.380,0.301,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,630,Angiosperm,Rhamnaceae,Rhamnus,crocea,,,Rhamnaceae,Rhamnus,crocea,Rhamnus crocea,rhamnus_crocea,S,A,S,N,4,,,-5.35,,,,,O,P,CE,1.07,,,-5.89,,,,3.44,183,23.66,27.29,,,2.5,0.319829434,,,,538,,,,non-vestured,0.164448396,0.327645451,semi-ring-porous,simple,fibres,yes,clusters,241,,8948,,0.033,0.6766,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 6.17' N,118° 41.70' W,,,220,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,220,197,34.103,-118.695,USA,USA_Ca_SantaMonica_16,"Santa Monica Mountains of Southern California, Chaparral",220,16.7,380,69.0,71.0,27.1,12.4,13.1,13.3,14.7,16.5,19.0,21.9,22.3,21.1,18.7,15.0,12.7,82,79,61,25,4,1,0,2,6,9,58,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,220,313,245,380,380,480,,16.0,16.5,,,34.083,-118.750,,,scale WC,WC,0.380,0.301,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,631,Angiosperm,Rhamnaceae,Rhamnus,ilicifolia,,,Rhamnaceae,Rhamnus,ilicifolia,Rhamnus ilicifolia,rhamnus_ilicifolia,S,A,S,N,3,,,-7.18,,,,,S,P,CE,1.45,,,-4.6,,,,,123,26.15,29.99,,,,,,,,,,,,non-vestured,,,semi-ring-porous,simple,fibres,yes,clusters,202.84,,11341,,0.032,0.612,,,,,E,,,,,"Santa Monica Mountains of Southern California, Chaparral",USA,34° 6.17' N,118° 41.70' W,,,220,,380,,,,WDS,Jacobsen et al. 2007c,Jacobsen,,220,197,34.103,-118.695,USA,USA_Ca_SantaMonica_16,"Santa Monica Mountains of Southern California, Chaparral",220,16.7,380,69.0,71.0,27.1,12.4,13.1,13.3,14.7,16.5,19.0,21.9,22.3,21.1,18.7,15.0,12.7,82,79,61,25,4,1,0,2,6,9,58,54,66.6,68.5,68.9,67,69.1,71.1,71.4,71.7,70.1,68,67.8,67.5,66.4,69.5,69.9,75.9,66.4,67.3,79.1,79.7,74.5,72,65.6,65.6,5.2,3.6,3.2,2.3,1.4,0.6,0.3,0.3,0.7,1.4,2.8,5.3,220,313,245,380,380,480,,16.0,16.5,,,34.083,-118.750,,,scale WC,WC,0.380,0.301,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
